Datetime,Tweet Id,Text,Username,url,User Follower Count,User Following Count,User Listed Count,User Posts Count,Tweet Likes Count,Tweet Retweet count,Tweet Reply Count,Retweeted Tweet,Reply To User,Mentioned Users,Tweet,Tweet latitude,Tweet longitude,ContentType,Text_clean
2020-07-03 04:15:43+00:00,1278905234656395266,Why don't they start selling bulbs instead of creams and believe me it will have better results on fairness. As all the actress looks good with spotlights on them. #GlowandLovely,geetikavlogs,https://twitter.com/geetikavlogs/status/1278905234656395266,9,76,0,26,2,2,0,,,,https://twitter.com/geetikavlogs/status/1278905234656395266,,,Tweet,instead cream believe fairness start selling good result bulb actress spotlight look better
2020-07-03 04:12:22+00:00,1278904391685345282,"When Fair doesn't Glow any more...
Glow is a Fair change. 
Well done HUL!! 👏

#glowandlovely #FairandLovely
#hindustanlever #beauty
#cream #change 

https://t.co/JHd7xyDtDV",zubinjdubash,https://twitter.com/zubinjdubash/status/1278904391685345282,144,460,0,590,0,0,1,,,,https://twitter.com/zubinjdubash/status/1278904391685345282,,,Tweet,#change done #cream #beauty change fair hul co well jhd7xydtdv glow http #hindustanlever
2020-07-03 04:09:53+00:00,1278903764804448256,"Neither it can make you fair nor glow. 
But convincingly it makes you fool and how 😊

#GlowandLovely",itssitu,https://twitter.com/itssitu/status/1278903764804448256,14831,332,77,185403,32,7,0,,,,https://twitter.com/itssitu/status/1278903764804448256,,,Tweet,make fool convincingly fair glow neither
2020-07-03 03:58:18+00:00,1278900852032323587,"Don’t let the name change for #FairandLovely fool you! The new #GlowandLovely still serves the same purpose: to make money off of #colorism. 

Skin lightening creams are a multi-billion dollar industry. Do you think HUL is willing to give that up?  https://t.co/1d5ZHpFo7y",DrSlaughter99,https://twitter.com/DrSlaughter99/status/1278900852032323587,4585,2071,68,1926,16,3,3,,,,https://twitter.com/DrSlaughter99/status/1278900852032323587,,,Tweet,name give co dollar lightening willing serf make money industry #colorism hul purpose change still http new think skin cream fool 1d5zhpfo7y let billion multi
2020-07-03 03:46:42+00:00,1278897931441934337,"💗Coral Reflections 💗

#FridayMorning #GlowandLovely #PlasticBagFreeDay https://t.co/OQtCElpuOd",Artistic_Crown,https://twitter.com/Artistic_Crown/status/1278897931441934337,46,38,0,106,3,1,0,,,,https://twitter.com/Artistic_Crown/status/1278897931441934337,,,Tweet,coral #fridaymorning reflection oqtcelpuod #plasticbagfreeday co http
2020-07-03 03:46:15+00:00,1278897820288921601,"So #HUL decides to rebrand the #FairandLovely to #GlowandLovely 

Slow clap 😕🦜",Stockcentric1,https://twitter.com/Stockcentric1/status/1278897820288921601,1988,113,25,5047,0,0,0,,,,https://twitter.com/Stockcentric1/status/1278897820288921601,,,Tweet,#hul decides slow rebrand clap
2020-07-03 03:32:58+00:00,1278894477650714625,"No more 'Fair &amp; Lovely', HUL re-brands skin lightening cream as 'Glow &amp; Lovely'

#GlowandLovely #FairandLovely 

https://t.co/SEy7nviPZa",dna,https://twitter.com/dna/status/1278894477650714625,2270576,22,3546,652731,17,0,1,,,,https://twitter.com/dna/status/1278894477650714625,,,Tweet,skin cream sey7nvipza lovely brand hul co fair glow lightening http
2020-07-03 03:31:27+00:00,1278894094459080704,After using #GlowandLovely https://t.co/GMp4utuDzo,fotobaba,https://twitter.com/fotobaba/status/1278894094459080704,2666,1637,195,24062,5,0,2,,,,https://twitter.com/fotobaba/status/1278894094459080704,,,Tweet,gmp4utudzo http co using
2020-07-03 03:30:43+00:00,1278893910341844998,"@Birdsbirdbird @jessie_paul #GlowandLovely Totally! You nailed it! This is complete BS and only about PR. I really pray  we rise above this nonsense, colour is only skin deep - everyone bleeds red. Unilever is counting on their target audience to be dumb &amp; with short-term memory issues. #BlackLivesMatter",FayRamjaun,https://twitter.com/FayRamjaun/status/1278893910341844998,52,88,0,174,1,0,0,,https://twitter.com/Birdsbirdbird,"[User(username='Birdsbirdbird', id=1207963257069350914, displayname='Birds 🐦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='jessie_paul', id=15966603, displayname='Jessie Paul', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/FayRamjaun/status/1278893910341844998,,,NonTweet,pr jessie nonsense birdsbirdbird audience counting paul unilever memory totally nailed #blacklivesmatter bleeds dumb pray target red term everyone deep complete b skin really issue short colour rise
2020-07-03 03:26:13+00:00,1278892776554295297,"""Fair &amp; lovely"" is now ""glow &amp; lovely"".. I believe..amazing..initiatives like this will surely change the mindset of coming generations, considering fair skin as beautiful was so so unfair always.. @UN_Women @womensmediacntr @indianwomenblog #racism #FairandLovely #GlowandLovely",saurabh009,https://twitter.com/saurabh009/status/1278892776554295297,146,159,0,93,0,0,0,,,"[User(username='UN_Women', id=17137628, displayname='UN Women', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='womensmediacntr', id=28145061, displayname=""Women's Media Center"", description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='indianwomenblog', id=3060887929, displayname='Indian Women Blog', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/saurabh009/status/1278892776554295297,,,NonTweet,always womensmediacntr lovely like coming indianwomenblog unfair woman beautiful believe amazing change un surely fair glow initiative mindset skin #racism considering generation
