Datetime,Tweet Id,Text,Username,url,User Location,User Follower Count,User Following Count,User Listed Count,User Posts Count,Tweet Likes Count,Tweet Retweet count,Tweet Reply Count,Retweeted Tweet,Reply To User,Mentioned Users,Tweet,Tweet latitude,Tweet longitude,ContentType,Text_clean
2020-11-03 06:53:23+00:00,1323518619762962433,"After receiving years of criticism Fair and Lovely is now known as Glow and Lovely. 

But does changing the word Fair to Glow make up for the years of beauty standards they've enforced considering that the product's formula still hasn't changed, only the name has?

#glowandlovely https://t.co/rtSGOwmwNf",be_mainstream,https://twitter.com/be_mainstream/status/1323518619762962433,,37,59,1,913,0,1,0,,,,https://twitter.com/be_mainstream/status/1323518619762962433,,,Tweet,fair year criticism co changed known product considering word changing receiving rtsgowmwnf name still beauty standard formula glow http enforced lovely make
2020-11-02 03:48:30+00:00,1323109706492076032,@yamigautam Forgot #GlowAndLovely,rudhrashankark,https://twitter.com/rudhrashankark/status/1323109706492076032,"Chennai, India",0,665,0,3877,0,0,0,,https://twitter.com/yamigautam,"[User(username='yamigautam', id=1139649950, displayname='Yami Gautam Dhar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/rudhrashankark/status/1323109706492076032,,,NonTweet,forgot yamigautam
2020-10-31 08:43:05+00:00,1322459064375259143,"@Unilever #FairAndLovely #GlowAndLovely @HUL_News @Yami_FanClub 

The original beauty of every person is real look, they never can't be fair by using any cream. We love and respect real beauty Of face.

*We Don't Support Colour Discrimination* https://t.co/zPqhB0U1JL",SanjuMaji14,https://twitter.com/SanjuMaji14/status/1322459064375259143,Kolkata,5,61,0,1497,0,0,0,,,"[User(username='Unilever', id=109224937, displayname='Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='HUL_News', id=1703704490, displayname='Hindustan Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Yami_FanClub', id=4654546295, displayname='💘 Yami Gautam FC™ ✨', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/SanjuMaji14/status/1322459064375259143,,,NonTweet,fanclub fair face co never love respect look cream unilever person colour original using beauty support yami discrimination news zpqhb0u1jl real http hul every
2020-10-30 05:38:18+00:00,1322050175351820288,"@city42 Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322050175351820288,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,https://twitter.com/city42,"[User(username='city42', id=2855305130, displayname='City42', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/KitchenSadia/status/1322050175351820288,,,NonTweet,3vhda4xwiv #fyi city42 http co converted
2020-10-30 05:37:46+00:00,1322050038126792704,"@javerias Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322050038126792704,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,https://twitter.com/javerias,"[User(username='javerias', id=69807765, displayname='Javeria Siddique', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/KitchenSadia/status/1322050038126792704,,,NonTweet,3vhda4xwiv #fyi http co converted javerias
2020-10-30 05:37:34+00:00,1322049989380628480,"@ExpressNewsPK Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322049989380628480,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,https://twitter.com/ExpressNewsPK,"[User(username='ExpressNewsPK', id=81048495, displayname='Express News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/KitchenSadia/status/1322049989380628480,,,NonTweet,3vhda4xwiv expressnewspk #fyi http co converted
2020-10-30 05:37:03+00:00,1322049859071954945,"@FairAndLovelyMY Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322049859071954945,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,https://twitter.com/FairAndLovelyMY,"[User(username='FairAndLovelyMY', id=4712652733, displayname='Fair & Lovely MY', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/KitchenSadia/status/1322049859071954945,,,NonTweet,fairandlovelymy 3vhda4xwiv #fyi http co converted
2020-10-30 05:35:28+00:00,1322049459447046144,"@straykards Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322049459447046144,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,,,https://twitter.com/KitchenSadia/status/1322049459447046144,,,Tweet,straykards 3vhda4xwiv #fyi http co converted
2020-10-30 05:35:19+00:00,1322049421417320448,"@shototenlee Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322049421417320448,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,https://twitter.com/yiodream,,https://twitter.com/KitchenSadia/status/1322049421417320448,,,NonTweet,3vhda4xwiv shototenlee #fyi http co converted
2020-10-30 05:35:06+00:00,1322049366773977089,"@BenAllen23 @JamesBledge Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322049366773977089,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,https://twitter.com/BenAllen23,"[User(username='BenAllen23', id=297642985, displayname='Ben Allen', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JamesBledge', id=3070239729, displayname='James Bledge', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/KitchenSadia/status/1322049366773977089,,,NonTweet,3vhda4xwiv #fyi http co benallen23 converted jamesbledge
