Datetime,Tweet Id,Text,Username,url,User Location,User Follower Count,User Following Count,User Listed Count,User Posts Count,Tweet Likes Count,Tweet Retweet count,Tweet Reply Count,Retweeted Tweet,Reply To User,Mentioned Users,Tweet,Tweet latitude,Tweet longitude,ContentType,Text_clean
2020-07-02 10:13:44+00:00,1278632943313842176,"https://t.co/oiRjv5cXGh 
Draupadi, d most beautiful woman in d epic literature of Mahabharata was also called Krishna, because she was dark skinned ! When did we becum so obsessed with fairness then? #FairandLovely #blogpost #feature #bias https://t.co/kb6EAzAF02",aradhanashash,https://twitter.com/aradhanashash/status/1278632943313842176,,14,22,0,272,0,0,0,,,,https://twitter.com/aradhanashash/status/1278632943313842176,,,Tweet,#blogpost kb6eazaf02 krishna also obsessed co #feature woman #bias called dark oirjv5cxgh literature epic fairness becum skinned beautiful draupadi http mahabharata
2020-07-02 09:42:52+00:00,1278625178553999360,"Your marketing plan is noble, @TopKnotAndKeys ! #FairandLovely has connotations embedded in racist genotypes! Being Yourself works in societies that are less hierarchical than our? Will it work? https://t.co/AuV7HTklTo",DILIPtheCHERIAN,https://twitter.com/DILIPtheCHERIAN/status/1278625178553999360,Flaneur-istan ,55494,1015,403,45623,6,1,1,,,"[User(username='TopKnotAndKeys', id=1271639993690124288, displayname='Mansi Jain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/DILIPtheCHERIAN/status/1278625178553999360,,,NonTweet,racist society http marketing genotype co connotation topknotandkeys plan noble work auv7htklto embedded hierarchical le
2020-07-02 08:18:38+00:00,1278603978838851585,"#DiscriminAD #FairandLovely 
LIFE IS NOT ALWAYS FAIR. Can Life still be LOVELY???
Iconic Fair &amp; Lovely lightening cream dropping Fair
stereotypical ads for ages –  not fair 
The eyes of the beholder been trained to look through “white tinted glasses” for years https://t.co/60Nb8IyYPG",OutspokenPri,https://twitter.com/OutspokenPri/status/1278603978838851585,,0,30,0,27,0,0,0,,,,https://twitter.com/OutspokenPri/status/1278603978838851585,,,Tweet,trained fair ad year co eye white age look cream stereotypical tinted iconic lightening always still beholder life dropping #discriminad 60nb8iyypg http glass lovely
2020-07-02 03:57:56+00:00,1278538371044765696,"https://t.co/BQWckMSsr3
What an interesting read!

#Darkisbeautiful #BLACK_LIVES_MATTER #FairandLovely #FairGame",RichaShuklaSays,https://twitter.com/RichaShuklaSays/status/1278538371044765696,,29,95,0,55,2,0,0,,,,https://twitter.com/RichaShuklaSays/status/1278538371044765696,,,Tweet,#darkisbeautiful life interesting read http #fairgame co matter bqwckmssr3 #black
2020-07-02 02:14:30+00:00,1278512339730305024,"https://t.co/RTkRxE1B9F
Fair droped , beauty is truth.
#FairandLovely 
#beautyistruth
 #BLACK_LIVES_MATTER https://t.co/bb3hrRDgCy",Debasis10217939,https://twitter.com/Debasis10217939/status/1278512339730305024,,9,30,1,185,0,0,0,,,,https://twitter.com/Debasis10217939/status/1278512339730305024,,,Tweet,rtkrxe1b9f droped life fair truth beauty bb3hrrdgcy http co matter #black #beautyistruth
2020-07-02 00:32:51+00:00,1278486761665150977,"@Unilever is going to use the #blacklivesmatter movement to rebrand their skin bleaching product #FairandLovely but not refrain from selling skin bleaching products entirely?

@Unilever is still profiting off of colorism.

https://t.co/T121ejrswD",saascsocial,https://twitter.com/saascsocial/status/1278486761665150977,"New York, USA",6,48,1,51,2,2,0,,,"[User(username='Unilever', id=109224937, displayname='Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Unilever', id=109224937, displayname='Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/saascsocial/status/1278486761665150977,,,NonTweet,#blacklivesmatter refrain skin bleaching still t121ejrswd product http co rebrand profiting selling entirely movement colorism going unilever use
2020-07-01 22:21:50+00:00,1278453787909410821,"United we stand, divided we fall! I don’t want to be ‘Fair and Lovely’ anymore! #fairandlovely #blm #AllLivesMattter https://t.co/L45M8PDE31",AATHAKUR,https://twitter.com/AATHAKUR/status/1278453787909410821,"Birmingham, England",298,254,0,1191,1,0,0,,,,https://twitter.com/AATHAKUR/status/1278453787909410821,,,Tweet,#blm anymore fair l45m8pde31 fall http stand co #alllivesmattter want lovely divided united
2020-07-01 20:23:42+00:00,1278424059655708674,#boycottunilever brands. Here’s the list: #Benandjerrys #axe #breyers #Cif #clear #cornetto #DAY2 #Domestos #Dove #Dovemen+care #FairandLovely #Hellmans #knorr #lifebuoy #Lipton #Lux #Magnum #OMO #Pureleaf #Rexona #Smile #Sunsilk #surf #unileverfoodsolutions,brchapman65,https://twitter.com/brchapman65/status/1278424059655708674,"Winchester, VA",4420,5002,25,86095,0,2,0,,,,https://twitter.com/brchapman65/status/1278424059655708674,36.540739,-83.67529,Tweet,#axe #unileverfoodsolutions #dove #pureleaf #clear #breyers #magnum #lux #cornetto #omo #cif #smile #dovemen #sunsilk #surf #hellmans brand #benandjerrys list #lipton #knorr care #domestos #rexona #lifebuoy #boycottunilever #day2
2020-07-01 17:58:44+00:00,1278387579075940353,"#preformativeactivism Call out this trend here guys. #BLM #activismisnotterrorism #EndRacism #MeToo  #FairandLovely #Hypocrisy 

Repeat after me:
#PREFORMATIVEACTIVISM",LaraaymanReda,https://twitter.com/LaraaymanReda/status/1278387579075940353,Canada,22,84,0,204,0,0,0,,,,https://twitter.com/LaraaymanReda/status/1278387579075940353,,,Tweet,#blm #endracism #preformativeactivism #metoo #hypocrisy repeat trend guy #activismisnotterrorism call
2020-07-01 17:21:48+00:00,1278378284644888576,Let's start another war against these shit creams @darensammy88 @CarryOfficialFC @Carryminatifc_ @hindustanibhaua #FairandLovely https://t.co/11mS76c2hP,theamanbharti,https://twitter.com/theamanbharti/status/1278378284644888576,"Rae Bareily, India",19,17,0,128,0,0,0,,,"[User(username='darensammy88', id=149733596, displayname='Daren Sammy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='hindustanibhaua', id=881869745921941504, displayname='Hindustani Bhau Fanclub', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/theamanbharti/status/1278378284644888576,,,NonTweet,shit 11ms76c2hp carryminatifc another http co hindustanibhaua carryofficialfc start war darensammy88 cream let
